-29.653580,-13.689061,-132.516247
-0.514751,0.015812,-0.943016
-6011.700543,413.541875,-26235.173651
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
-3.644065,0.006534,0.420524
349.507279,-49.861533,1535.066847
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
